PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
SKI	in-complex-with	SMAD4	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKI	in-complex-with	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SKI	in-complex-with	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SMAD1	in-complex-with	SMAD4	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_Smads_RSmads__s48_a57_;panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_;panther:_Complex__Co_Smads_RSmads__s46_a54_
SMAD1	in-complex-with	SMURF1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD1	in-complex-with	SMURF2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD1	in-complex-with	SNIP1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SMAD2	in-complex-with	SMAD4	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_Smads_RSmads__s48_a57_;panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_;panther:_Complex__Co_Smads_RSmads__s46_a54_
SMAD2	in-complex-with	SMURF1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD2	in-complex-with	SMURF2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD2	in-complex-with	SNIP1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SMAD3	in-complex-with	SMAD4	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_Smads_RSmads__s48_a57_;panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_;panther:_Complex__Co_Smads_RSmads__s46_a54_
SMAD3	in-complex-with	SMURF1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD3	in-complex-with	SMURF2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD3	in-complex-with	SNIP1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SMAD4	in-complex-with	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_Smads_RSmads__s48_a57_;panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_;panther:_Complex__Co_Smads_RSmads__s46_a54_
SMAD4	in-complex-with	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_Smads_RSmads__s48_a57_;panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_;panther:_Complex__Co_Smads_RSmads__s46_a54_
SMAD4	in-complex-with	SNIP1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SMAD5	in-complex-with	SMURF1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD5	in-complex-with	SMURF2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD5	in-complex-with	SNIP1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
SMAD6	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD6	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD6	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD6	controls-state-change-of	SMAD4	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD6	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD6	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD7	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD7	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD7	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD7	controls-state-change-of	SMAD4	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD7	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD7	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__RSmads-_Co_Smads-RIGHT__Complex__Co_Smads_RSmads_-_r12;panther:_INHIBITION___I_Smads_r12m1_r12
SMAD9	in-complex-with	SMURF1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD9	in-complex-with	SMURF2	PANTHER		TGF-beta signaling pathway	panther:_Complex__Smurfs_RSmads__s76_a92_
SMAD9	in-complex-with	SNIP1	PANTHER		TGF-beta signaling pathway	panther:_Complex__Co_activators_corepressors_Co_Smads__RSmads__s56_a65_
TAB1	controls-phosphorylation-of	MAPK10	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
TAB1	controls-state-change-of	MAPK10	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
TAB1	controls-phosphorylation-of	MAPK11	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
TAB1	controls-state-change-of	MAPK11	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
TAB1	controls-phosphorylation-of	MAPK12	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
TAB1	controls-state-change-of	MAPK12	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
TAB1	controls-phosphorylation-of	MAPK13	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
TAB1	controls-state-change-of	MAPK13	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
TAB1	controls-phosphorylation-of	MAPK14	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
TAB1	controls-state-change-of	MAPK14	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__P38-RIGHT__P38-_r25;panther:_MODULATION___Complex__TAK_TAB__r25m1_r25
TAB1	controls-phosphorylation-of	MAPK8	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
TAB1	controls-state-change-of	MAPK8	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
TAB1	controls-phosphorylation-of	MAPK9	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
TAB1	controls-state-change-of	MAPK9	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__JNK-RIGHT__JNK-_r26;panther:_MODULATION___Complex__TAK_TAB__r26m1_r26
TGFB2	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFB2	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFB2	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFB2	controls-state-change-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFB2	controls-phosphorylation-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-phosphorylation-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-phosphorylation-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-phosphorylation-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-phosphorylation-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB2	in-complex-with	TGFBR1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TGFB2	in-complex-with	TGFBR2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TGFB3	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFB3	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFB3	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFB3	controls-state-change-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFB3	controls-phosphorylation-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-phosphorylation-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-phosphorylation-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-phosphorylation-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-phosphorylation-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFB3	in-complex-with	TGFBR1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TGFB3	in-complex-with	TGFBR2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TGFBR1	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFBR1	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFBR1	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFBR1	controls-state-change-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFBR1	controls-phosphorylation-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-phosphorylation-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-phosphorylation-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-phosphorylation-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-phosphorylation-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR1	in-complex-with	TGFBR2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TGFBR1	in-complex-with	TLL1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TGFBR1	in-complex-with	TLL2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TGFBR2	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFBR2	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFBR2	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFBR2	controls-state-change-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TGFBR2	controls-phosphorylation-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-state-change-of	SMAD1	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-phosphorylation-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-state-change-of	SMAD2	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-phosphorylation-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-state-change-of	SMAD3	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-phosphorylation-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-state-change-of	SMAD5	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-phosphorylation-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	controls-state-change-of	SMAD9	PANTHER		TGF-beta signaling pathway	panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r10m1_r10;panther:STATE_TRANSITION_LEFT__RSmads-RIGHT__RSmads-_r10
TGFBR2	in-complex-with	TLL1	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TGFBR2	in-complex-with	TLL2	PANTHER		TGF-beta signaling pathway	panther:_Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__s36_a39_
TLL1	controls-phosphorylation-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TLL1	controls-state-change-of	MAP3K7CL	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
TLL1	controls-phosphorylation-of	MAP3K7	PANTHER		TGF-beta signaling pathway	panther:STATE_TRANSITION_LEFT__TAK-RIGHT__TAK-_r22;panther:_CATALYSIS___Complex__TGFbetareceptor_I_TGFbetareceptor_II__TGF_beta__r22m1_r22
